price,beds,baths,living space,city,state,zip code population,median household income,property_per_100_000,violence_per_100_000,affordability
229999.0,3.0,2.0,1568.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
269900.0,3.0,1.0,1332.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
199000.0,3.0,2.0,1088.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
209000.0,3.0,1.0,1046.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
189000.0,3.0,1.0,1152.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
240000.0,2.0,2.0,958.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
225000.0,4.0,3.0,1600.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
259000.0,3.0,2.0,1400.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
209000.0,3.0,2.0,1332.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
295000.0,3.0,2.0,1512.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,False
350000.0,3.0,2.0,1312.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,False
180000.0,3.0,1.0,1170.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
269900.0,3.0,1.0,1278.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
219000.0,2.0,2.0,896.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
226000.0,3.0,2.0,1236.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,True
320000.0,4.0,2.0,1260.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,False
299000.0,3.0,2.0,1120.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,False
299000.0,3.0,1.0,1272.0,Philadelphia,Pennsylvania,59899.0,67745.0,1489.9,306.0,False
329900.0,3.0,4.0,1502.0,Philadelphia,Pennsylvania,22760.0,73243.0,1489.9,306.0,False
240000.0,3.0,2.0,1088.0,Philadelphia,Pennsylvania,22760.0,73243.0,1489.9,306.0,True
205000.0,3.0,1.0,1176.0,Philadelphia,Pennsylvania,22760.0,73243.0,1489.9,306.0,True
299000.0,3.0,2.0,1383.0,Philadelphia,Pennsylvania,22760.0,73243.0,1489.9,306.0,True
179900.0,3.0,1.0,1088.0,Philadelphia,Pennsylvania,22760.0,73243.0,1489.9,306.0,True
250000.0,3.0,1.0,1062.0,Philadelphia,Pennsylvania,31815.0,70134.0,1489.9,306.0,True
240000.0,3.0,2.0,1120.0,Philadelphia,Pennsylvania,31815.0,70134.0,1489.9,306.0,True
225000.0,3.0,3.0,1300.0,Philadelphia,Pennsylvania,31815.0,70134.0,1489.9,306.0,True
260000.0,4.0,2.0,1540.0,Philadelphia,Pennsylvania,31815.0,70134.0,1489.9,306.0,True
170000.0,3.0,2.0,1408.0,Philadelphia,Pennsylvania,31815.0,70134.0,1489.9,306.0,True
359000.0,4.0,3.0,1440.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
280000.0,3.0,2.0,1107.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
278900.0,3.0,2.0,1320.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
348000.0,3.0,3.0,1552.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
305000.0,3.0,2.0,1164.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
399900.0,3.0,3.0,1552.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
290000.0,3.0,3.0,1047.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
135000.0,2.0,2.0,961.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
350000.0,3.0,2.0,1995.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
350000.0,3.0,2.0,1995.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
350000.0,3.0,2.0,1120.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
399900.0,3.0,3.0,1920.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
360000.0,3.0,3.0,1104.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
310000.0,3.0,2.0,1046.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
299900.0,3.0,2.0,1128.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
117000.0,1.0,1.0,712.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
315000.0,3.0,2.0,1224.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,True
439900.0,3.0,2.0,1836.0,Philadelphia,Pennsylvania,35528.0,82402.0,1489.9,306.0,False
299900.0,2.0,2.0,1250.0,Philadelphia,Pennsylvania,12810.0,58936.0,1489.9,306.0,False
186500.0,3.0,2.0,1152.0,Philadelphia,Pennsylvania,12810.0,58936.0,1489.9,306.0,True
225000.0,3.0,1.0,1088.0,Philadelphia,Pennsylvania,12810.0,58936.0,1489.9,306.0,True
155000.0,3.0,1.0,960.0,Philadelphia,Pennsylvania,12810.0,58936.0,1489.9,306.0,True
195000.0,3.0,1.0,1056.0,Philadelphia,Pennsylvania,12810.0,58936.0,1489.9,306.0,True
340000.0,3.0,2.0,1296.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
429900.0,3.0,2.0,1518.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,False
289900.0,2.0,2.0,1600.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
299900.0,3.0,2.0,1360.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
349500.0,3.0,3.0,1384.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
330000.0,3.0,2.0,1860.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
330000.0,3.0,2.0,1860.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
284000.0,2.0,2.0,900.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
349900.0,3.0,2.0,1660.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
284900.0,2.0,2.0,900.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
310000.0,3.0,2.0,1332.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
349900.0,3.0,3.0,1470.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
369900.0,3.0,2.0,1332.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
250000.0,3.0,2.0,1200.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
294900.0,3.0,2.0,1528.0,Philadelphia,Pennsylvania,34803.0,102138.0,1489.9,306.0,True
599999.0,3.0,1.0,1384.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
899000.0,3.0,3.0,1998.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
625000.0,3.0,3.0,1740.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
569999.0,2.0,2.0,975.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
475000.0,1.0,1.0,692.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
1250000.0,5.0,4.0,2512.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
525000.0,1.0,1.0,728.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
535000.0,1.0,1.0,800.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
750000.0,2.0,2.0,1118.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
1050000.0,3.0,3.0,2075.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
549900.0,2.0,2.0,1005.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
550000.0,2.0,2.0,1417.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
899950.0,2.0,3.0,1318.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
600000.0,2.0,2.0,991.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
870000.0,2.0,2.0,1276.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
650000.0,1.0,2.0,1364.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
900000.0,4.0,3.0,1802.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
1099900.0,4.0,4.0,2220.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
875000.0,2.0,2.0,1298.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
1130000.0,3.0,4.0,1850.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
515000.0,1.0,1.0,755.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
850000.0,2.0,2.0,1265.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
695000.0,2.0,2.0,1193.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
730000.0,2.0,2.0,1050.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
529900.0,1.0,1.0,890.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
1069000.0,4.0,4.0,2403.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
710000.0,2.0,2.0,927.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
599995.0,1.0,1.0,635.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
1019900.0,4.0,4.0,2252.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
899000.0,3.0,3.0,1997.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
439990.0,1.0,1.0,649.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
565000.0,1.0,1.0,770.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
500000.0,1.0,1.0,675.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
599000.0,2.0,1.0,1016.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
939000.0,3.0,3.0,2068.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
620000.0,2.0,2.0,858.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
889000.0,4.0,2.0,2223.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
779000.0,3.0,2.0,1016.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
930000.0,3.0,4.0,1801.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
589000.0,2.0,2.0,980.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
859999.0,2.0,2.0,1310.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
499500.0,1.0,1.0,761.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
429000.0,2.0,1.0,767.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
600000.0,2.0,2.0,867.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
1079000.0,2.0,3.0,1537.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
469999.0,1.0,1.0,754.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
670000.0,2.0,2.0,922.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
549000.0,1.0,1.0,750.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
849900.0,1.0,2.0,1103.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
650000.0,2.0,2.0,914.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
895000.0,3.0,3.0,1698.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
539900.0,2.0,2.0,921.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
624900.0,2.0,2.0,900.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
900000.0,3.0,3.0,2053.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,False
524900.0,2.0,2.0,765.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
409000.0,2.0,1.0,700.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
399900.0,1.0,1.0,485.0,Washington,District of Columbia,45551.0,165650.0,4373.8,995.9,True
812000.0,4.0,4.0,2030.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
565000.0,2.0,1.0,786.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
780000.0,3.0,4.0,2030.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
948000.0,3.0,3.0,1440.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
780000.0,3.0,4.0,2030.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
929000.0,3.0,2.0,1912.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
865000.0,2.0,2.0,1536.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
700000.0,3.0,3.0,1224.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
899900.0,3.0,4.0,1650.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
599000.0,2.0,2.0,1279.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
995000.0,5.0,2.0,2150.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
812000.0,4.0,4.0,2030.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
384900.0,1.0,1.0,581.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
750000.0,4.0,2.0,2084.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
849000.0,4.0,3.0,1260.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1049974.0,4.0,3.0,1614.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
299900.0,1.0,1.0,521.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
979000.0,4.0,3.0,1881.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1075000.0,3.0,4.0,1710.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
869500.0,3.0,2.0,1342.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
305000.0,1.0,1.0,440.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
450000.0,1.0,1.0,504.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
949974.0,3.0,3.0,1570.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
449972.0,2.0,2.0,732.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
914900.0,4.0,4.0,1997.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
399900.0,1.0,1.0,847.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
297700.0,2.0,2.0,939.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
849900.0,3.0,3.0,1830.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
700000.0,3.0,3.0,1530.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
749000.0,2.0,2.0,888.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
899000.0,3.0,3.0,1724.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
889900.0,3.0,3.0,1406.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1109000.0,3.0,3.0,2184.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
625000.0,3.0,3.0,1379.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
449000.0,2.0,1.0,800.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
965000.0,3.0,3.0,1642.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
249900.0,1.0,1.0,504.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
796971.0,3.0,3.0,2264.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
629000.0,2.0,1.0,767.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
375000.0,2.0,1.0,725.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
790000.0,3.0,3.0,1500.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
675000.0,3.0,3.0,1863.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
370000.0,1.0,2.0,670.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
325000.0,2.0,2.0,708.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
675000.0,3.0,2.0,1197.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
899900.0,3.0,3.0,1500.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
365000.0,1.0,2.0,637.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
479000.0,3.0,1.0,1088.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
1085000.0,4.0,4.0,1938.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
950000.0,4.0,4.0,1796.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
550000.0,3.0,2.0,1660.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
390000.0,2.0,1.0,714.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
674900.0,3.0,3.0,1538.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
699900.0,3.0,2.0,1224.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1095000.0,4.0,4.0,2120.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
699900.0,4.0,3.0,1536.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
775000.0,4.0,3.0,1586.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
848971.0,3.0,3.0,2203.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
924900.0,2.0,3.0,1325.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
799900.0,3.0,3.0,1232.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1249900.0,4.0,4.0,1512.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
499900.0,2.0,2.0,728.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
450000.0,1.0,1.0,615.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
850000.0,3.0,3.0,1484.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
685000.0,3.0,3.0,2179.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
399900.0,2.0,2.0,859.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
845000.0,4.0,4.0,1740.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
850000.0,4.0,4.0,1478.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
835000.0,2.0,2.0,1203.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
449500.0,1.0,1.0,810.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
999000.0,3.0,3.0,1414.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
610000.0,4.0,2.0,1811.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
1225000.0,4.0,4.0,2211.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1149000.0,4.0,4.0,2580.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
725000.0,2.0,2.0,1305.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1289000.0,4.0,4.0,2076.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
745900.0,3.0,3.0,1400.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
625000.0,3.0,2.0,930.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
459900.0,2.0,2.0,1020.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
649900.0,2.0,2.0,840.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
998500.0,3.0,3.0,1428.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
799950.0,3.0,4.0,1860.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
965000.0,3.0,2.0,1945.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
875000.0,4.0,2.0,1794.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
850000.0,3.0,2.0,1821.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
474900.0,3.0,2.0,1002.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
843000.0,3.0,2.0,1552.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
375000.0,2.0,1.0,750.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
449900.0,2.0,2.0,1002.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
569000.0,2.0,2.0,900.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
695000.0,3.0,2.0,1367.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1149000.0,4.0,2.0,2160.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
619000.0,2.0,2.0,1053.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
929000.0,3.0,2.0,1750.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1249000.0,4.0,4.0,2248.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
699900.0,4.0,3.0,1503.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
899000.0,4.0,4.0,2173.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
975000.0,2.0,3.0,1265.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
699900.0,3.0,2.0,1804.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
535000.0,2.0,3.0,1180.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
599500.0,2.0,3.0,997.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
980854.0,4.0,2.0,1568.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
499000.0,2.0,2.0,757.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
825000.0,3.0,2.0,1778.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
1250000.0,4.0,4.0,2600.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
379000.0,1.0,2.0,670.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
178300.0,2.0,2.0,871.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
890000.0,4.0,4.0,2176.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
789000.0,4.0,4.0,1588.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
699900.0,4.0,4.0,1674.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
419000.0,3.0,1.0,792.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
899990.0,3.0,2.0,1561.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
849900.0,3.0,4.0,1540.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
340000.0,3.0,1.0,700.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
599000.0,2.0,2.0,926.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
399000.0,2.0,2.0,840.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
649900.0,3.0,3.0,1492.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,False
610000.0,3.0,1.0,1723.0,Washington,District of Columbia,68201.0,147338.0,4373.8,995.9,True
899900.0,3.0,2.0,1294.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
1020000.0,2.0,3.0,2018.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
849500.0,2.0,2.0,1021.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
899000.0,2.0,2.0,1350.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
650000.0,2.0,2.0,1400.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
899000.0,3.0,3.0,1684.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
859000.0,3.0,3.0,1978.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
620000.0,2.0,2.0,1029.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
1250000.0,3.0,2.0,1917.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
650000.0,2.0,1.0,896.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
969000.0,2.0,2.0,1548.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
849900.0,4.0,2.0,1840.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
825000.0,3.0,2.0,1276.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
824900.0,2.0,2.0,1264.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
615000.0,2.0,2.0,1029.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
825000.0,2.0,2.0,1014.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
650000.0,1.0,1.0,648.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
810000.0,2.0,2.0,1014.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
440000.0,1.0,1.0,632.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
1175000.0,4.0,4.0,1920.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
949900.0,3.0,3.0,1440.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
450000.0,1.0,1.0,732.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
979900.0,2.0,3.0,1292.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
415000.0,1.0,1.0,725.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
599000.0,2.0,2.0,1002.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
975000.0,2.0,2.0,1426.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
272600.0,2.0,1.0,592.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
699000.0,3.0,1.0,1532.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
569000.0,2.0,2.0,1050.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
779000.0,3.0,3.0,1513.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
550000.0,2.0,1.0,735.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
949777.0,3.0,4.0,1918.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,False
799999.0,2.0,3.0,1178.0,Washington,District of Columbia,34535.0,191871.0,4373.8,995.9,True
